Timestamp,Amplitude
1717692181.039815,12.083045973594572
1717692181.04755,11.40175425099138
1717692181.0574603,12.041594578792296
1717692181.0712204,12.649110640673518
1717692181.0822659,14.212670403551895
1717692181.0904958,13.0
1717692181.098782,12.529964086141668
1717692181.109603,13.341664064126334
1717692181.1192732,12.041594578792296
1717692181.1314135,12.727922061357855
1717692181.1401799,12.806248474865697
1717692181.1516325,13.0
1717692181.1603267,13.341664064126334
1717692181.1687424,13.0
1717692181.179568,13.416407864998739
1717692181.1911404,13.038404810405298
1717692181.1994011,12.041594578792296
1717692181.2097049,13.038404810405298
1717692181.2197704,13.0
1717692181.232122,11.704699910719626
1717692181.2395518,12.083045973594572
1717692181.250106,13.0
1717692181.2610343,12.649110640673518
1717692181.2694345,12.083045973594572
1717692181.279009,12.649110640673518
1717692181.2911074,12.0
1717692181.3007722,13.601470508735444
1717692181.3098373,13.038404810405298
1717692181.3192294,13.038404810405298
1717692181.3325794,13.0
1717692181.3389215,13.038404810405298
1717692181.348754,12.36931687685298
1717692181.359813,13.601470508735444
1717692181.3709822,14.035668847618199
1717692181.3790102,12.206555615733702
1717692181.3889928,12.041594578792296
1717692181.398711,13.45362404707371
1717692181.4073722,12.041594578792296
1717692181.417357,12.165525060596439
1717692181.4290893,12.041594578792296
1717692181.438557,11.704699910719626
1717692181.4482877,12.806248474865697
1717692181.4573958,11.180339887498949
1717692181.4690578,12.083045973594572
1717692181.477946,12.083045973594572
1717692181.4925797,12.529964086141668
1717692181.50111,12.806248474865697
1717692181.5076416,11.40175425099138
1717692181.520509,13.152946437965905
1717692181.529434,12.36931687685298
1717692181.5410988,12.206555615733702
1717692181.548774,13.152946437965905
1717692181.5605998,12.649110640673518
1717692181.5679038,12.0
1717692181.5804129,13.0
1717692181.5873108,11.180339887498949
1717692181.601281,12.041594578792296
1717692181.6110275,12.206555615733702
1717692181.6227632,12.649110640673518
1717692181.6302388,12.165525060596439
1717692181.6387835,13.601470508735444
1717692181.64799,13.341664064126334
1717692181.6582856,13.038404810405298
1717692181.6681342,12.529964086141668
1717692181.6801405,12.0
1717692181.6971357,12.041594578792296
1717692181.7051678,12.36931687685298
1717692181.7131717,11.704699910719626
1717692181.7210608,11.704699910719626
1717692181.730155,11.180339887498949
1717692181.7426574,12.206555615733702
1717692181.7512696,12.165525060596439
1717692181.760848,11.704699910719626
1717692181.7724895,13.341664064126334
1717692181.7823226,12.083045973594572
1717692181.789974,13.416407864998739
1717692181.8007154,12.727922061357855
1717692181.809002,12.206555615733702
1717692181.8199492,12.36931687685298
1717692181.8293548,12.083045973594572
1717692181.8434906,13.341664064126334
1717692181.8519607,11.704699910719626
1717692181.8603377,12.083045973594572
1717692181.8713894,12.041594578792296
1717692181.8784027,13.416407864998739
1717692181.8902736,12.36931687685298
1717692181.902847,14.0
1717692181.9106147,11.40175425099138
1717692181.9193254,13.152946437965905
1717692181.928544,12.529964086141668
1717692181.9391997,12.041594578792296
1717692181.949835,13.416407864998739
1717692181.9610767,13.152946437965905
1717692181.9697883,13.92838827718412
1717692181.9775248,13.416407864998739
1717692181.9903996,11.661903789690601
1717692181.9993856,13.45362404707371
1717692182.0155444,13.92838827718412
1717692182.0220344,12.649110640673518
1717692182.0302446,11.661903789690601
1717692182.0379567,13.92838827718412
1717692182.0513527,14.142135623730951
1717692182.0604599,13.341664064126334
1717692182.0671937,12.806248474865697
1717692182.0794756,13.892443989449804
1717692182.0885048,12.529964086141668
1717692182.100336,13.892443989449804
1717692182.11378,14.422205101855956
1717692182.1239228,12.0
1717692182.1326318,13.341664064126334
1717692182.1412928,13.601470508735444
1717692182.1506147,13.601470508735444
1717692182.1614456,13.92838827718412
1717692182.1699471,13.45362404707371
1717692182.184114,13.0
1717692182.1932926,12.36931687685298
1717692182.201705,13.601470508735444
1717692182.2107353,12.083045973594572
1717692182.2193284,14.142135623730951
1717692182.2276073,13.92838827718412
1717692182.241863,13.92838827718412
1717692182.2494135,13.601470508735444
1717692182.2597094,13.601470508735444
1717692182.2711496,13.416407864998739
1717692182.2815902,13.038404810405298
1717692182.2893496,13.038404810405298
1717692182.304409,12.529964086141668
1717692182.3358188,12.806248474865697
1717692182.3445246,12.529964086141668
1717692182.355415,13.92838827718412
1717692182.3665814,13.038404810405298
1717692182.3739984,13.45362404707371
1717692182.3828356,13.45362404707371
1717692182.4006479,13.341664064126334
1717692182.4166758,11.661903789690601
1717692182.4259322,12.806248474865697
1717692182.4417098,12.041594578792296
1717692182.447193,13.92838827718412
1717692182.459484,13.038404810405298
1717692182.4690814,13.341664064126334
1717692182.478868,14.142135623730951
1717692182.4889202,13.892443989449804
1717692182.499578,13.416407864998739
1717692182.5105479,15.297058540778355
1717692182.5195072,13.0
1717692182.5342033,12.806248474865697
1717692182.5438983,12.649110640673518
1717692182.5523348,13.601470508735444
1717692182.5696352,13.92838827718412
1717692182.5760205,13.416407864998739
1717692182.598308,13.0
1717692182.6057131,12.041594578792296
1717692182.6187918,13.038404810405298
1717692182.6568627,13.601470508735444
1717692182.6665459,13.45362404707371
1717692182.6716638,13.0
1717692182.6807797,12.529964086141668
1717692182.6892505,13.601470508735444
1717692182.6974566,13.416407864998739
1717692182.7046502,13.341664064126334
1717692182.7200825,13.152946437965905
1717692182.7286286,13.038404810405298
1717692182.7373743,13.152946437965905
1717692182.7471664,12.083045973594572
1717692182.7563906,13.45362404707371
1717692182.767463,13.152946437965905
1717692182.775213,14.317821063276353
1717692182.785348,12.041594578792296
1717692182.795439,11.704699910719626
1717692182.808817,13.601470508735444
1717692182.816546,12.649110640673518
1717692182.8666146,12.165525060596439
1717692182.8800375,14.142135623730951
1717692182.9002125,12.165525060596439
1717692182.9246106,11.704699910719626
1717692182.928597,12.041594578792296
1717692182.9375484,13.892443989449804
1717692182.9546032,13.341664064126334
1717692182.9650424,13.45362404707371
1717692182.9813979,12.649110640673518
1717692182.9889793,12.165525060596439
1717692182.997888,13.038404810405298
1717692183.0094266,12.083045973594572
1717692183.016821,13.341664064126334
1717692183.0292296,14.317821063276353
1717692183.037875,11.704699910719626
1717692183.0471356,13.152946437965905
1717692183.0566187,13.45362404707371
1717692183.0653741,12.041594578792296
1717692183.0849817,12.083045973594572
1717692183.0898035,12.083045973594572
1717692183.106619,12.36931687685298
1717692183.1174984,12.041594578792296
1717692183.143738,12.36931687685298
1717692183.1481733,12.0
1717692183.1632543,13.038404810405298
1717692183.1812649,13.45362404707371
1717692183.192043,12.206555615733702
1717692183.199891,13.416407864998739
1717692183.2081354,12.165525060596439
1717692183.2157872,13.152946437965905
1717692183.2259765,12.36931687685298
1717692183.2426448,13.038404810405298
1717692183.2501016,12.041594578792296
1717692183.262518,12.649110640673518
1717692183.267751,11.704699910719626
1717692183.2757874,12.36931687685298
1717692183.283671,13.601470508735444
1717692183.2960284,11.40175425099138
1717692183.3038373,13.601470508735444
1717692183.314992,12.041594578792296
1717692183.322834,11.045361017187261
1717692183.3407962,12.529964086141668
1717692183.358543,13.45362404707371
1717692183.363387,12.806248474865697
1717692183.3713164,13.0
1717692183.3783038,12.529964086141668
1717692183.3853683,13.416407864998739
1717692183.392719,13.038404810405298
1717692183.403531,12.806248474865697
1717692183.4143589,11.180339887498949
1717692183.4225366,12.041594578792296
1717692183.437609,12.206555615733702
1717692183.4433882,12.529964086141668
1717692183.4535768,12.529964086141668
1717692183.463081,11.40175425099138
1717692183.472874,12.083045973594572
1717692183.4831274,11.661903789690601
1717692183.4940724,12.041594578792296
1717692183.5027335,12.041594578792296
1717692183.5150182,13.45362404707371
1717692183.5248642,13.601470508735444
1717692183.5325973,11.180339887498949
1717692183.5460289,12.206555615733702
1717692183.5536413,13.601470508735444
1717692183.563365,13.038404810405298
1717692183.5731013,13.038404810405298
1717692183.5836606,11.40175425099138
1717692183.5975537,13.341664064126334
1717692183.6059213,12.041594578792296
1717692183.6152067,12.041594578792296
1717692183.622942,11.661903789690601
1717692183.6354816,12.649110640673518
1717692183.6426332,11.661903789690601
1717692183.6550467,12.806248474865697
1717692183.6659544,12.0
1717692183.673059,12.529964086141668
1717692183.6852577,12.36931687685298
1717692183.6935372,12.649110640673518
1717692183.704422,11.40175425099138
1717692183.7140632,13.601470508735444
1717692183.72501,11.704699910719626
1717692183.7328038,12.041594578792296
1717692183.7443244,13.892443989449804
1717692183.7547274,11.045361017187261
1717692183.765308,12.727922061357855
1717692183.7749057,12.806248474865697
1717692183.786368,12.529964086141668
1717692183.8042905,14.212670403551895
1717692183.8102245,13.45362404707371
1717692183.8186011,12.083045973594572
1717692183.8266635,12.206555615733702
1717692183.8350198,12.041594578792296
1717692183.8473477,12.041594578792296
1717692183.8553116,11.180339887498949
1717692183.8644686,13.152946437965905
1717692183.8759954,12.041594578792296
1717692183.8859358,12.36931687685298
1717692183.8958077,10.770329614269007
1717692183.9063368,11.704699910719626
1717692183.914352,11.40175425099138
1717692183.9258215,12.806248474865697
1717692183.9343524,13.038404810405298
1717692183.9428585,12.806248474865697
1717692183.9564242,13.152946437965905
1717692183.9651396,12.806248474865697
1717692183.9744883,12.649110640673518
1717692183.9862032,11.661903789690601
1717692183.9968138,13.0
1717692184.0052178,12.165525060596439
1717692184.0153158,12.529964086141668
1717692184.0263097,12.206555615733702
1717692184.035097,13.038404810405298
1717692184.051882,12.649110640673518
1717692184.0596807,12.206555615733702
1717692184.0666215,11.313708498984761
1717692184.0822632,12.36931687685298
1717692184.0925,12.083045973594572
1717692184.1000912,11.661903789690601
1717692184.1066809,13.416407864998739
1717692184.1185648,13.152946437965905
1717692184.1253252,11.045361017187261
1717692184.1348364,13.0
1717692184.1446998,12.806248474865697
1717692184.1539369,13.341664064126334
1717692184.168558,13.0
1717692184.1758792,13.152946437965905
1717692184.1837296,12.649110640673518
1717692184.197719,11.661903789690601
1717692184.2073407,13.416407864998739
1717692184.2181823,13.038404810405298
1717692184.224083,12.041594578792296
1717692184.2350192,12.206555615733702
1717692184.2460923,11.704699910719626
1717692184.2550206,10.770329614269007
1717692184.2629416,12.041594578792296
1717692184.2822661,12.529964086141668
1717692184.2874038,12.0
1717692184.2947197,12.206555615733702
1717692184.3065047,10.63014581273465
1717692184.317367,11.180339887498949
1717692184.32692,9.486832980505138
1717692184.336693,11.045361017187261
1717692184.3432705,12.36931687685298
1717692184.3585691,11.40175425099138
1717692184.3677254,11.704699910719626
1717692184.3759193,10.770329614269007
1717692184.383071,12.36931687685298
1717692184.3924325,12.206555615733702
1717692184.4082384,11.661903789690601
1717692184.4155319,11.0
1717692184.4223506,11.313708498984761
1717692184.436381,12.165525060596439
1717692184.4526544,12.165525060596439
1717692184.4640565,12.083045973594572
1717692184.4685981,12.206555615733702
1717692184.477258,12.529964086141668
1717692184.4853928,10.0
1717692184.4926436,11.661903789690601
1717692184.5082006,13.0
1717692184.515073,12.165525060596439
1717692184.522654,12.529964086141668
1717692184.5332322,11.180339887498949
1717692184.5431185,11.180339887498949
1717692184.5544732,12.529964086141668
1717692184.568045,11.0
1717692184.5767498,13.038404810405298
1717692184.5828393,12.083045973594572
1717692184.5946956,13.038404810405298
1717692184.6030154,12.36931687685298
1717692184.6132402,12.041594578792296
1717692184.622894,12.083045973594572
1717692184.6325495,11.313708498984761
1717692184.64307,11.0
1717692184.6528397,12.165525060596439
1717692184.665839,12.206555615733702
1717692184.6726377,12.041594578792296
1717692184.682668,11.180339887498949
1717692184.6925998,11.180339887498949
1717692184.7034523,12.529964086141668
1717692184.7132437,12.041594578792296
1717692184.7237163,13.341664064126334
1717692184.7333703,13.416407864998739
1717692184.7431931,12.36931687685298
1717692184.7529764,12.041594578792296
1717692184.7634466,12.727922061357855
1717692184.7750432,12.649110640673518
1717692184.7864032,12.041594578792296
1717692184.795004,13.038404810405298
1717692184.8047981,12.806248474865697
1717692184.8142917,13.038404810405298
1717692184.824839,13.038404810405298
1717692184.8372357,12.041594578792296
1717692184.8463197,12.206555615733702
1717692184.8580766,12.36931687685298
1717692184.8727558,12.206555615733702
1717692184.8806155,12.806248474865697
1717692184.8932292,14.142135623730951
1717692184.9009657,11.704699910719626
1717692184.9104762,12.36931687685298
1717692184.920111,13.45362404707371
1717692184.929572,12.206555615733702
1717692184.9409742,13.038404810405298
1717692184.952097,12.041594578792296
1717692184.9642684,12.36931687685298
1717692184.9750295,11.661903789690601
1717692184.9873447,12.083045973594572
1717692184.9987233,13.45362404707371
1717692185.0088356,13.038404810405298
1717692185.0252533,13.416407864998739
1717692185.030299,12.206555615733702
1717692185.0430677,12.649110640673518
1717692185.056227,14.035668847618199
1717692185.0630214,12.529964086141668
1717692185.0749846,12.165525060596439
1717692185.0788105,12.727922061357855
1717692185.0906508,13.038404810405298
1717692185.1015959,13.0
1717692185.1123583,15.0
1717692185.122394,13.038404810405298
1717692185.13169,12.083045973594572
1717692185.1402376,13.892443989449804
1717692185.149941,13.92838827718412
1717692185.1578374,13.601470508735444
1717692185.1656365,11.0
1717692185.1773698,13.152946437965905
1717692185.1838071,13.038404810405298
1717692185.1958487,12.727922061357855
1717692185.2044241,12.36931687685298
1717692185.2156057,13.038404810405298
1717692185.2261384,11.704699910719626
1717692185.2357073,14.422205101855956
1717692185.244277,12.165525060596439
1717692185.2544997,12.649110640673518
1717692185.264889,13.416407864998739
1717692185.2750502,13.601470508735444
1717692185.2855916,12.041594578792296
1717692185.294935,12.041594578792296
1717692185.3057582,12.041594578792296
1717692185.3153946,12.529964086141668
1717692185.3277645,14.035668847618199
1717692185.3363876,13.0
1717692185.3473725,11.704699910719626
1717692185.3576438,13.341664064126334
1717692185.3679974,13.038404810405298
1717692185.3792677,12.649110640673518
1717692185.3901036,13.152946437965905
1717692185.39821,12.206555615733702
1717692185.407332,11.661903789690601
1717692185.4160235,12.165525060596439
1717692185.4272456,13.038404810405298
1717692185.436139,13.416407864998739
1717692185.4456332,12.041594578792296
1717692185.4610713,12.649110640673518
1717692185.476851,13.416407864998739
1717692185.4936743,13.341664064126334
1717692185.5043468,13.038404810405298
1717692185.5131044,13.038404810405298
1717692185.5212524,13.341664064126334
1717692185.5310552,12.206555615733702
1717692185.547749,13.45362404707371
1717692185.5529819,11.661903789690601
1717692185.5628574,13.152946437965905
1717692185.5744684,12.041594578792296
1717692185.5867481,13.038404810405298
1717692185.5984294,13.038404810405298
1717692185.6117668,12.727922061357855
1717692185.6213608,13.152946437965905
1717692185.6332834,12.0
1717692185.6389828,12.041594578792296
1717692185.6479337,13.92838827718412
1717692185.6578104,13.341664064126334
1717692185.6691618,13.0
1717692185.6775112,12.041594578792296
1717692185.688532,13.341664064126334
1717692185.697457,13.038404810405298
1717692185.7071128,14.035668847618199
1717692185.7157,13.152946437965905
1717692185.725376,12.529964086141668
1717692185.7379255,13.92838827718412
1717692185.7453642,13.0
1717692185.7557094,12.806248474865697
1717692185.765383,12.041594578792296
1717692185.7812319,12.165525060596439
1717692185.797839,13.601470508735444
1717692185.8031247,12.206555615733702
1717692185.810656,12.083045973594572
1717692185.8182924,13.45362404707371
1717692185.8298666,12.649110640673518
1717692185.8381765,12.206555615733702
1717692185.8479528,12.649110640673518
1717692185.8551638,12.806248474865697
1717692185.8665617,12.36931687685298
1717692185.8760626,12.36931687685298
1717692185.8857312,13.45362404707371
1717692185.895457,13.038404810405298
1717692185.9061728,13.152946437965905
1717692185.9175503,12.649110640673518
1717692185.9249096,12.041594578792296
1717692185.9366052,12.041594578792296
1717692185.9458964,13.892443989449804
1717692185.9558277,13.892443989449804
1717692185.9688656,13.92838827718412
1717692185.9776525,13.892443989449804
1717692185.9874198,12.206555615733702
1717692185.9968388,13.341664064126334
1717692186.0055194,14.035668847618199
1717692186.0154455,13.341664064126334
1717692186.0269191,13.341664064126334
1717692186.0358725,12.36931687685298
1717692186.0461872,13.45362404707371
1717692186.0584636,14.035668847618199
1717692186.065487,13.341664064126334
1717692186.0765033,12.649110640673518
1717692186.0858717,12.165525060596439
1717692186.09761,12.806248474865697
1717692186.1063967,12.041594578792296
1717692186.1150699,12.041594578792296
1717692186.1276903,12.041594578792296
1717692186.1375544,13.152946437965905
1717692186.147137,12.727922061357855
1717692186.157039,13.601470508735444
1717692186.168915,14.212670403551895
1717692186.1773953,12.165525060596439
1717692186.1892076,13.92838827718412
1717692186.2028372,13.892443989449804
1717692186.2146566,12.529964086141668
1717692186.2276523,13.038404810405298
1717692186.2340775,12.041594578792296
1717692186.244637,12.36931687685298
1717692186.2522433,13.038404810405298
1717692186.2608917,13.416407864998739
1717692186.2670033,12.083045973594572
1717692186.2789168,12.041594578792296
1717692186.287041,12.041594578792296
1717692186.298209,13.0
1717692186.3067236,12.806248474865697
1717692186.3182974,13.152946437965905
1717692186.327708,13.341664064126334
1717692186.3367286,12.727922061357855
1717692186.3468335,12.165525060596439
1717692186.3580031,12.36931687685298
1717692186.3686874,13.341664064126334
1717692186.3806326,12.649110640673518
1717692186.3885732,14.035668847618199
1717692186.3977413,13.601470508735444
1717692186.4079106,12.0
1717692186.420175,12.529964086141668
1717692186.4298391,13.601470508735444
1717692186.4394004,12.727922061357855
1717692186.4500856,12.649110640673518
1717692186.4582276,12.041594578792296
1717692186.4656522,12.041594578792296
1717692186.4747562,11.40175425099138
1717692186.4856844,12.165525060596439
1717692186.4954183,13.92838827718412
1717692186.5078382,12.649110640673518
1717692186.514859,12.0
1717692186.526818,13.038404810405298
1717692186.5358958,13.45362404707371
1717692186.5450804,12.165525060596439
1717692186.5572531,12.041594578792296
1717692186.5750093,11.40175425099138
1717692186.5793607,13.0
1717692186.586619,13.341664064126334
1717692186.5947719,12.649110640673518
1717692186.6048706,12.806248474865697
1717692186.6167831,12.727922061357855
1717692186.6247294,12.041594578792296
1717692186.6428409,12.529964086141668
1717692186.6495948,12.083045973594572
1717692186.6575773,13.038404810405298
1717692186.665014,12.649110640673518
1717692186.675553,13.601470508735444
1717692186.685929,12.041594578792296
1717692186.695431,12.36931687685298
1717692186.7068331,11.045361017187261
1717692186.7180068,11.661903789690601
1717692186.725976,13.0
1717692186.7385893,12.206555615733702
1717692186.745624,12.529964086141668
1717692186.7571697,11.180339887498949
1717692186.7645988,13.038404810405298
1717692186.7748556,11.40175425099138
1717692186.7891092,14.142135623730951
1717692186.7976086,13.601470508735444
1717692186.81422,12.206555615733702
1717692186.8211682,12.083045973594572
1717692186.8275397,11.180339887498949
1717692186.835201,13.152946437965905
1717692186.8450644,12.649110640673518
1717692186.859354,13.152946437965905
1717692186.8684165,11.661903789690601
1717692186.8753324,13.038404810405298
1717692186.8850796,12.649110640673518
1717692186.8972282,13.341664064126334
1717692186.9050176,13.416407864998739
1717692186.918134,12.041594578792296
1717692186.9258087,13.45362404707371
1717692186.9344733,12.649110640673518
1717692186.946159,10.04987562112089
1717692186.9551592,12.041594578792296
1717692186.9666498,12.206555615733702
1717692186.9778485,12.806248474865697
1717692186.9868913,13.416407864998739
1717692186.996351,13.0
1717692187.0069654,12.529964086141668
1717692187.0154355,13.601470508735444
1717692187.026728,13.416407864998739
1717692187.0374095,12.529964086141668
1717692187.0544786,11.661903789690601
1717692187.0589168,12.083045973594572
1717692187.0697782,13.416407864998739
1717692187.0802722,13.45362404707371
1717692187.0885158,12.806248474865697
1717692187.0989184,13.601470508735444
1717692187.1099644,12.165525060596439
1717692187.1230557,13.0
1717692187.1312413,12.36931687685298
1717692187.1412604,13.038404810405298
1717692187.1495645,13.92838827718412
1717692187.155927,13.038404810405298
1717692187.1671104,11.180339887498949
1717692187.1763206,12.041594578792296
1717692187.186783,12.041594578792296
1717692187.1976228,13.038404810405298
1717692187.207003,14.0
1717692187.218099,11.180339887498949
1717692187.2290592,13.92838827718412
1717692187.2388825,11.180339887498949
1717692187.2477252,12.529964086141668
1717692187.2566504,13.0
1717692187.2694588,12.083045973594572
1717692187.2777765,12.36931687685298
1717692187.286766,13.92838827718412
1717692187.2961216,12.529964086141668
1717692187.3050709,14.142135623730951
1717692187.3148978,13.416407864998739
1717692187.3268278,12.165525060596439
1717692187.335899,13.601470508735444
1717692187.3474767,14.317821063276353
1717692187.356216,11.40175425099138
1717692187.3651211,13.038404810405298
1717692187.375533,13.341664064126334
1717692187.3870025,12.529964086141668
1717692187.39464,12.0
1717692187.4051988,12.727922061357855
1717692187.414877,12.041594578792296
1717692187.4340184,12.165525060596439
1717692187.444164,12.041594578792296
1717692187.4543831,12.727922061357855
1717692187.4606879,12.727922061357855
1717692187.4672182,12.041594578792296
1717692187.4764373,11.704699910719626
1717692187.4886694,12.206555615733702
1717692187.4987245,11.661903789690601
1717692187.5055788,12.041594578792296
1717692187.5211492,13.601470508735444
1717692187.5336897,12.165525060596439
1717692187.5496752,12.36931687685298
1717692187.558391,11.40175425099138
1717692187.5672092,11.0
1717692187.57824,12.36931687685298
1717692187.5933654,12.0
1717692187.5999732,13.416407864998739
1717692187.6093073,13.038404810405298
1717692187.621502,11.180339887498949
1717692187.635145,12.165525060596439
1717692187.6398697,12.0
1717692187.6486325,11.40175425099138
1717692187.6562777,12.206555615733702
1717692187.6665509,12.649110640673518
1717692187.6773868,13.416407864998739
1717692187.6868215,12.083045973594572
1717692187.6971629,12.649110640673518
1717692187.708128,13.152946437965905
1717692187.7230833,13.601470508735444
1717692187.7301643,13.45362404707371
1717692187.7375948,11.661903789690601
1717692187.7470117,14.142135623730951
1717692187.755695,12.806248474865697
1717692187.7647216,12.165525060596439
1717692187.7762473,11.40175425099138
1717692187.7913358,13.152946437965905
1717692187.7990901,13.038404810405298
1717692187.8058317,13.416407864998739
1717692187.815997,13.038404810405298
1717692187.8253353,12.206555615733702
1717692187.8388216,13.0
1717692187.8456182,12.529964086141668
1717692187.855083,13.0
1717692187.866554,12.649110640673518
1717692187.8750458,13.416407864998739
1717692187.8882349,12.041594578792296
1717692187.8965337,12.041594578792296
1717692187.9060516,12.649110640673518
1717692187.916591,13.038404810405298
1717692187.9285169,11.704699910719626
1717692187.9398837,12.041594578792296
1717692187.9478176,12.529964086141668
1717692187.9569416,12.165525060596439
1717692187.9663153,13.92838827718412
1717692187.9760838,12.165525060596439
1717692187.9858475,13.0
1717692187.9975548,11.40175425099138
1717692188.0066564,12.806248474865697
1717692188.0158734,10.770329614269007
1717692188.0274918,13.152946437965905
1717692188.0379622,12.041594578792296
1717692188.0499337,12.206555615733702
1717692188.0637949,12.041594578792296
1717692188.0703592,12.649110640673518
1717692188.07733,13.152946437965905
1717692188.088407,13.038404810405298
1717692188.0968359,14.035668847618199
1717692188.107245,12.529964086141668
1717692188.1142924,13.601470508735444
